date	meg_whitman	tim_cook	satya_nadella	marissa_mayer	larry_page	john_donahoe	mark_zuckerberg	dick_costolo	event
412	-48.51	34.51			-10.31		-47.36	-32.27
413	-49.8	36.09	-5.14		-10.82		-47.28	-32.31
414	-48.59	37.77	-4.74	39.69	-11.81	-26.38
415	-49.54	35.07	-5.71	39.83	-13.33	-23.04	-48.14	-32.8
416		35.7	-6.02	40.05		-22
417			-7.1	42.86		-21.21
418	-50.27			42.57	-12.49	-23.56	-47.5	-34.91
419	-50.93	35.89			-12.32		-46.16	-35.52
420	-50.29	37.45	-8.18		-12.6		-45.74	-34.93
421	-50.34	36.23	-7.99	41.1	-12.31		-46.59
422	-51.49	35.06	-7.46	40.58	-11.73	-25.2	-46.71	-33.55
423		33.1	-8.56	40.57		-23.58
424				40.5		-27.16
425	-50.88			40.75	-11.14	-26.3	-46.06	-32.82
426	-56.76	37.87			-11.09		-45.84	-27.5	{"person":"meg_whitman", "desc":"Takes $8.8 Billion Charge On Autonomy","link":"http://www.wsj.com/articles/SB10001424127887324352004578130712448913412"}
427	-56.06	34.54	-6.31		-10.21		-45.34	-31.13
428		35.71	-6.2		-9	-27.33	-46.32	-29.09
429	-54.84	33.91	-7.21	43.27	-9.63	-25.11	-46.59	-26.64
430		32.61	-7.52	43.32		-25.82
431			-7.38	43.75		-26.74
432	-53.9			43.4	-10.28	-26.6	-46.45	-27.49
433	-55.14				-10.54		-45.94	-26.93
434	-54.17		-7.15		-8.88		-45.16	-26.21
435	-53.91	31.18	-7.19	46.99	-9.62	-26.97	-29.43	-30.59
436	-53.52	29.57	-6.47	47.29	-10.51	-28.48	-30.3	-30.84
437		26.88	-6.63	46		-27.92
438			-6.4	48.66		-28.61
439	-53.83			46.46	-10.53	-27.46	-27.11
440	-51.37	27.85			-10.95		-22.96	-30.66	{"person":"mark_zuckerberg", "desc":"Shares Soar 40% on Mobile Revenue","link":"http://www.theguardian.com/business/2013/jul/31/facebook-shares-soar-advertising-revenue-mobile"}
441	-49.95	26.94	-4.74		-10.68		-24.86	-30.37
442	-50.17	24.61	-5.68	48.44	-11.43	-26.09	-24.48	-29.34
443	-49.58	21.82	-5.33	49.22		-26.94	-23.64	-28.82
444		23.54	-4.93	49.89		-28.13
445			4.26	52.57		-28.7
446	-48.94			52.62	-10.67	-29.35	-21.42	-27.81
447	-49.18	22.61			-9.58		-22.13	-28.58
448	-48.07	23.5	5.27		-9.03		-21.23	-31.19
449	-47.81	23.72	7.85	49.73	-8.07	-26.21	-22.22	-32.72
450	-46.53	21.54	8.31	54.61	-10.51	-29.71	-22.11	-30.44
451		21.32	9.17	55.25	-10.51	-30.91			{"person":"larry_page", "desc":"Nexus Q, Android Jelly Bean","link":"http://www.cnet.com/products/google-nexus-q/"}
452			7.82	61.11		-30.91
453	-49.16			65.3	-12.5	-29.68	-22.89	-31.19
454	-48.77	27.27			-13.56		-25.6	-27.7
455	-49.13	26.15	6.64		-13.54		-26.04	-25.83
456	-49.05	25.9	6.88	63.86	-14.02	-29.04	-24.93	-25.61
457	-48.88		4.33	67.43	-14.29	-28.65	-23.79	-13.07
458		26.36	4.73	66.73		-30.01
459			5.84	67.24		-29.56
460	-49.91			70.72	-13.2		-22	-13.98
461		29.92			-12.4		-21.3	-16.99
462	-49.14	29.26	5.21		-13.17		-21.18	-15.01
463	-49.36	27.82	5.53	68.7	-12.95	-31.06	-21.55	-15.2
464	-50.23	28.35	6.02	66.05	-13.55	-28.95	-17.91	-14.86
465		27.54	6.98	67.23		-31.32
466			6.11	67.8		-31.06
467	-49.17			67.8	-14.33	-30.9	-16.31
468		28.08			-14.51		-17.98	-15.78
469	-48.02	26.05	4.85		-14.37		-16.44	-16.27
470	-47.41	18.85	4.08	66.04	-12.83	-31.45	-15.57	-15.04
471	-47.43	20.09	4.05	63.92	-12.88	-29.77	-14.84	-14.87
472		17.46	3.31	60.57		-30.81
473			2.21	57.9		-28.67
474	-47.27			59.12	-11.37	-25.73		-16.06
475	-46.39	16.36			-10.26		-14.18	-15.8
476	-45.03	17.51			-10.44		-15.22	-16.03
477	-43.83	17.32	2.67	61.88	-9.75	-26.73	-13.67	-14.9
478	-44.31	16.13	3.4	60.92	-10.99	-25.89	-11.09	-16.78	{"person":"meg_whitman", "desc":"Meg Whitman Made $15.4m in 2013","link":"http://www.businessinsider.com/hp-meg-whitman-made-15-million-2013-1?IR=T"}
479		12.55	3.23	57.84		-25.89
480			2.51	56.87		-25.68
481	-41.44			52.37	-10.22	-17.45	-12.01	-17.4
482	-42.77	13.05			-8.88		-13.43	-17.69
483	-40.54	14.66	3.05		-5.58		-10.47	-17.73
484	-41.24	13.41	2.51	52.97	-4.46	-18.6	-10.83	-18.36
485	-41.21	12.19	1.9	56.36	-6.78	-16.89	-11.86	-18.49
486		12.77	1.63	54.38		-16.3
487			0.96	56.57		-18.67
488				57.62	-6.94	-17.44	-15.34	-17.28
489	-40.89	13.27			-8.7		-10.91	-18.97
490	-41.91		1		-7.74		-11.49	-18.04
491	-41.47	12.55	0.98	57.09	-8.27	-20.21	-10.16	-17.36
492	-41.9	13.16	1.83	55.91	-10.05	-17.36	-6.84	-17.72	{"person":"marissa_mayer", "desc":"400mm Mobile Users","link":"http://www.businessinsider.com/yahoo-has-400m-mobile-users-and-400-devs-2013-11?IR=T"}
493		12.92	1.34	55.8		-17.36
494			0.94	55.1		-17.4
495	-41.88			57.45		-15.28	-7.2	-19.08
496	-43.72	15.61			-10.68		-4.8	-18.34
497	-43.79		0.28		-10.55		-2.63	-18.62
498	-43.41	15.72	0.54	60.75	-11.36	-14.64	-1.49	-17.52
499	-44.24	14.69	0.66	61.94	-10.33	-13.89	0.33	-17.21
500		11.46	0.95	64.91		-16.54
501			-0.08	67.38		-16.15
502	-44.34			65.8	-9.55	-15.83	-1.38	-16.92
503	-43.59	10.84			-11.41		-2.22	-11.47
504	-43.27	11.45	-0.52		-11.94		-2.41	-12.8
505	-44.06	9.22	-1.32	65.03	-11.88	-15.48	-3.52	-11.82
506	-43.11	10.01	-1.18	64.11	-12.38	-19.64	-0.75	-12.16
507		9.2	-0.96	69.24		-19.73
508			-1.2	70.39		-19.89
509	-43.21			70.32	-12.7	-20.14	-0.79	-13.37
510	-42.2	5.58			-14.24		-5.53	-12.21
511	-42.69	2.47	-0.76		-14.11		-5.84	-11.15
512	-42.66	6.49	-1.81	69.26	-14.96	-17.48	-3.43	-11.36
513	-43.35	5.15	-1.68	69.91	-15.22	-17.18	-4.1
514		4.63	-1.69	70.25		-16.89	-4.1		{"person":"mark_zuckerberg", "desc":"Acquires Analytics Company, Onavo","link":"http://techcrunch.com/2013/10/13/facebook-buys-mobile-analytics-company-onavo-and-finally-gets-its-office-in-israel/"}
515						-17.17
516				69.71	-14.93	-16.69	-3.91	-11.18
517	-43.39				-14.36		-3.4	-7.5
518	-43.16	5.35	-1.38		-14.97		-1.38	-9.25
519	-41.19	6.92	-1.69	70.46	-14.7	-15.69	0.07	-9.9
520	-34.6	-5.59	-0.06	68.72	-14.75	-15.19	2.57	-10.69
521		-8.39	0.31	75.93		-16.88			{"person":"john_donahoe", "desc":"Sells Skype for $2bn","link":"http://www.wsj.com/articles/SB125179267665375495"}
522			-1	79.56		-18.81
523	-34.09			78.22	-14.7	-19.94	1.72	-11.1
524	-31.89	-6.45			-14.64		-0.74	-11.63
525	-32.66	-4.67	-0.41		-14.57		-1.64	-12.05
526	-31.36	-4.63	-0.89	77.99	-14.55		-1.17	-10.74
527	-31.53	-4.91	-0.47	84.55	-14.73	-18.91	-2.45	-11.75
528		-6.4	0.23	82.23		-20.1
529			-0.76	83.36		-17.93
530	-32.41			85.01	-15.14	-14.79	-5.61	-11.59
531	-31.95	-7.33			-14.78		-7.45	-12.07
532	-30.04	-5.3	-0.29				-7.68	-11.74
533	-30.52	-5.31	0.68	83.7	-13.61	-15.06	-5.17	-12.65
534	-30.29	-2.96	-2.34	82.95	-13.93	-14.56	-6.08	-14.26
535		-2.45	-0.63	83.29		-14.65
536			0.13	84.56		-13.76
537	-30.37			82.11	-13.76	-13.62	-9.3	-12.3
538	-28.91	-1.37			-13.52		-5.84	-28.17
539	-29.24	-3.68	-0.2		-14.66		-7.5	-34.18
540	-27.52	-4.17	-1.19	83.09	-14.12	-14.14	-8.7	-32.27	{"person":"satya_nadella", "desc":"New Web Browser, Edge","link":"http://recode.net/2015/07/28/microsoft-plays-catchup-with-its-new-web-browser-edge/"}
541	-26.47	-4.3	0.43	83.16	-14.47	-15.14	-10.2	-35.05
542		-5.43	1.38			-13.49
543			1	81.75		-14.8
544	-24.05			81.49	-14.37	-15.09	-12.73	-35.13	{"person":"larry_page", "desc":"Capitalises on Apple Maps Problems","link":"http://www.wsj.com/articles/SB10000872396390444712904578024170366547916"}
545	-22.92				-14.49		-11.98	-34.92
546	-24.14	-6.11	1.49		-14.85		-9.05	-34.93
547	-25.4	-6.95	3.27	80.3	-13.72	-17	-8.69	-34.49
548	-23.53	-6.56	2.67	80.4	-9.91	-15.07	-8.96	-35.46
549		-6.47	2.26			-15.18
550			2.78	78.04		-13.49
551	-23.1			80.91	-8.11	-14.42	-14.07	-35.81
552	-21.72	-6.78			-8.44		-12.69	-35.29
553	-22.01	-5.89	2.89		-8.09		-12.33	-34.95
554	-21.42	-7.78	2.19	80.85	-8.53	-17.22	-12.88	-36.51
555		-8.37	2.76	83.57	-7.39	-17.86	-14.24	-36.87
556		-10.91	2.96	83.47		-14.41
557			3.26	83.44		-13.54
558	-22.49			84.01	-7.39	-12.54	-16.92	-36.94
559	-26.87	-13.4			-7.09		-15.43	-36.46
560	-26.68	-12.28	3.07		-6.52		-14.89	-37.7
561	-25.52	-13.35	3.62	81.14	-6.77	-13.91		-38.1
562	-26.14	-12.61	3	83.24	-6.76	-12.67	-14.26	-38.22
563		-12.72	3.83	81.55		-12.58
564			1.5	78.16		-11.72
565	-26.7			77.59	-7.24	-12.9	-13.86
566	-26.09	-11.7			-8.36		-14.29	-37.68
567	-27.09	-13.33	2.13		-7.98		-10.85	-38.75
568	-31.86	-13.42	-0.4		-8.19	-15.13	-11.25	-37.94
569	-31.68	-12.94	0.84	74.24	-8.3	-12.33	-12.62	-37.86
570		-10.43	1.17	76.44		-12.13
571			0.91	73.95		-12.82
572	-30.75			71.1	-5.78	-16.09	-11.12	-38.09
573	-30.62	-7.67			-4.38		-8.39	-38.4
574	-31.14	-7.67	1.05		-4.97		-8.68	-37.66
575	-31.25	-8.87	0.05	67.22	-5.2	-17.04	-4.02	-37.66
576	-34.29	-7.84	1.24	73.77	-5.04	-16.85	-1.32	-37.29
577		-6.62	1.92	60.45		-15.23
578			0.89	59.56		-18.2
579	-34.18			63.48	-5.25	-15.15	-1.12	-37.62
580	-35.27	-6			-5.82		0.95	-38.52
581	-34.65	-6.99			-4.94		1.1	-39.33
582	-35.87	-8.94		62.68	-4.36	-18.04	0.44	-39.42	{"person":"dick_costolo", "desc":"Dick Costolo Leaves CEO Role","link":"http://www.theverge.com/2015/6/11/8767881/twitter-ceo-dick-costolo-is-leaving-the-company"}
583	-34.41	-11.13		64.8	-4.62	-17.74	-0.57	-38.94
584				64.83		-17.41
585				66.42		-19.22
586	-33.23			68.12	-6.05	-17.03	3.1	-40.79
587	-33.35	-13.14			-5.04		3.28	-40.83
588	-33.56	-13.38			-3.66			-41.16
589	-34.07	-11.96		69.6	-3.53	-18.28	2.58	-41.99
590	-34.24	-13		71.15	-3.62	-18.42	-1.24	-39.79
591		-13.35		69.01		-18.45
592				69.24		-16.62
593	-34.48			67.83		-16.82	-4.27	-40.74
594	-35	-13.23			-4.44		-3.11	-41.11
595	-33.51	-13.49			-4.31			-41.02
596	-33.09	-13.32			-3.77	-18.54	-2.22	-40.9
597	-32.49	-13.66		67.01	-2.86	-18.62	-2.23	-40.38
598		-14.43		66.23		-18.67
599				64.99		-18.91
600	-33.13			62.96	-2.59	-18.5	2.96	-40.73
601	-33.06	-14.37			-3.8		3.26	-37.6
602	-34.94	-14.35			-4.29		3.5	-39.34
603	-33.61	-17.55		62.4	-3.47	-21.01	1.94	-38.74
604	-34.53	-18.77		61.91	-3.83	-18.47	2.77
605		-20.09		63.31		-18.24
606				65.96
607	-34.76			67.24	-3.63	-16.73	0.64	-39.03
608	-35.08	-19.13			-2.48		2.21	-38.94
609	-33.98	-18.51			-1.38		1.19	-39.18
610	-22.6	-18.66		66.61	-1.08	-18.34	0.38	-40.03
611	-24.62	-18.57		69.66	-0.41	-15.18	-0.69	-39.99
612		-16.54		68.87		-17.16
613				69.78		-17.54
614				66.28	2.29	-18.89		-39.39
615	-23.9	-14.67			3.67		2.52	-38.2
616	-21.6	-12.75			5.08		0.36	-39.92
617	-22.07	-12.65		63.56	4.06	-18.47	-0.61	-39.93
618	-23.89	-12.51		62.47	4.47	-19.76	-2.34	-41.18
619		-12.64		61.61		-22.02
620				62.81		-21.79
621	-22.61			65.01	5.56	-22.42	-2.9	-41.05
622	-23.03	-10.92			4.68		-0.37	-39.58
623	-23.4	-11.42			4.93		-2.17	-40.05
624	-23.72	-10.86		70.25	5.22	-22.61	9.69	-39.59
625	-22.98	-12.11		69.62	5.61	-22.36	12.89	-40.2
626		-13.54		67		-23.32
627				62.92		-20.81
628	-24.07			65.28	5.06	-22.29	13.89	-40.85
629	-24.04	-13.26			4.75		15.25	-38.32
630	-21.1	-15.91			5.27		14.79	-47.5
631	-22.07	-18.97		61.7	6.33	-23.59	13.45	-47.29
632	-22.17	-17.74		58.1	5.56	-23.43	15.43	-48.05
633		-18.78		58.25		-23.84
634				59.73		-20.91
635	-21.5			60.95	4.34		13.44	-50.84
636	-21.31	-16.89			3.61		14.57	-50.63
637	-20.45	-17.64			5.01		13.59	-52.4
638	-20.87	-16.4		59.29	-2.41	-21.36	17.56	-53.21
639	-22.52	-16.16		59.29	-2.13	-21.33	17.05	-53.94
640		-15.59		59.63		-22.06
641				57.22		-20.9
642	-24.01			54.64	-2.94			-50.32
643	-23.27				-1.84		16.63	-49.48	{"person":"mark_zuckerberg", "desc":"Acquires WhatsApp for $19bn","link":"http://www.forbes.com/sites/roberthof/2014/02/19/in-one-chart-heres-why-facebook-is-blowing-19-billion-on-whatsapp/"}
644	-23.41	-17			-1.99		18.91	-49.95
645	-21.58	-15.83		51.02	-2.07	-23.13	20.81	-51.29
646	-21.51	-15.15		53.25	-2.51	-21.93	19.12	-50.55
647		-14.63		55.28		-22.49
648				53.5		-22.95
649	-21.82			53.11		-24.39	22.08	-50.97
650	-21.51	-14.68					20.63	-51.95
651	-21.25	-14.45			-1.41		19.48	-52.74
652		-14.16		54.88	-1.77	-23.32	18.19	-54.21
653	-20.82	-16		58	-0.47	-22.51	17.66	-52.77
654		-16.45		65.74		-24.22
655				65.5		-23.17
656	-22.21				-1.77	-24.58	16.69	-52.23
657	-21.72	-17.12			-2.34		17.06	-53.52
658	-20.68	-16.48			-2.01		21.6	-54.22
659	-20.6	-16.63		64.55	-2.8		20.52	-52.77
660	-21.65	-16.99		61.8	-1.52	-26.97	19.19	-52.26
661		-17.59		60		-23.44
662				58.27		-26			{"person":"marissa_mayer", "desc":"Alibaba IPO","link":"http://www.wsj.com/articles/SB10001424052702304655304579550230506088684"}
663	-21.24			57.63	-1.07	-17.48	23.05	-50.02
664	-20.83	-17.92			-1.4		20.51	-49.91
665	-21.5	-18.66			-1.1		21.39	-49.68
666	-21.47	-19.41		55.43	-1.56	-19.56	19.62	-48.64
667	-24.53	-18.73		62.68	-2.13	-18.93	18.11	-48.37
668		-19.21		62.79		-18.28
669				64.81		-17.04
670	-23.69			66.58	-1.13	-18.06	18.92
671	-22.58	-20.48			-0.89		18.23
672	-21.44	-21.11			-1.83		17.3
673	-21.61	-22.65		66.19		-20.04	14.8
674	-22.53	-24.07		66.6	-2.86	-20.21	16.41
675		-23.56		56.05		-20.55
676				55.99		-17.57
677	-23.18			54.47	-4.17	-20.92	12.3		{"person":"mark_zuckerberg", "desc":"Acquires Oculus VR for $2bn","link":"http://techcrunch.com/2014/03/25/facebook-to-buy-oculus-vr-maker-of-the-rift-headset-for-around-2b-in-cash-and-stock/"}
678	-23.22	-21.84			-2.49		13.47
679	-23.73	-20.05			-1.4		7.12
680	-23.14	-19.85		54.89	-0.89	-19.44	8.75
681	-21.18			55.18	0.1	-21.14	6.92
682		-21.3		55.25		-21.45
683				54.76		-23.94
684	-21.17			52.17	-0.08	-23.57	6.23
685	-22.32	-21.87			-0.51		8.64
686	-21.33	-20.93			-0.2		8.6
687	-21.12	-21.62		53.04	-0.24		3.94
688	-21.22	-21.67		54.03	-0.87	-25.85	1.8
689		-22.28		54.95		-23.71
690				55.62		-23.7
691	-21.52			55.88	-0.99	-23.23	3.36
692	-20.2	-22.28			-0.51		4.76
693	-20.22	-21.57			-0.14		10.45
694	-22.49	-21.81			1.33	-21.22	8.05
695	-21.02	-21.57		54.43	1.93	-20.68	8.35
696		-22.3		53.37		-22.79
697				53.07		-21.48
698	-22.34			52.17	3.3	-22.5	8.4
699	-22.98	-22.33			1.85		8.46
700	-24.06	-23.2			2.06		8.22
701	-34.23	-19.27		53.33	2.17	-23.64	6.56
702	-34.04	-20.22		52.47	2.21	-21.04
703		-19.93		52.19		-20.67
704				51.52		-22.65
705	-34.42			54.87	1.61	-22.91	10.02
706	-33.82	-18.38					12.15
707	-32.23	-17.77			2.29		10.09
708	-33	-18.14		54.85	2.06	-20.35	8.65
709	-32.97	-18.5		55.95	2.03	-19.97	4.85
710		-17.76		57.54		-18.44
711				59.45		-18.61
712				59.66	1.08	-18.97	2.02
713	-33.31	-16.62					4.93
714	-34.27	-16.75			0.27		7.58
715	-34.88	-16.52		50.09	0.7	-17.09	9.7
716	-34.02	-17.58		47.9	2.66	-16.65	8.56
717		-18.55		49.21		-15.43
718				48.22		-14.91
719	-35.02			45.24	2.3	-12.78	9.54
720	-35.68	-16.46			2.33		6.2		{"person":"meg_whitman", "desc":"Dropped From Dow Index","link":"http://allthingsd.com/20130910/hewlett-packard-shares-dropped-from-dow-jones-industrial-index/"}
721	-35.61	-12.83			2.54		4.47
722	-36.35	-10.88		43.47	2.48	-14.39	3.73
723	-36.14	-9.43		43.39	2.15	-15.47	4.09
724		-8.54		41.45		-14.95
725				43.21		-15.25
726	-37.02			45.1	0.1	-13.22	6.91
727	-37.69	-7.2			0.55		7.26
728	-37.94	-9.04			-1.02		6.95
729	-39.43	-8.45		48.48	-2.13	-13.9	5.39
730	-39.45	-9.33		47.72	-3.03	-14.66	5.02
731		-10.15		49.96		-14.64
732				50.1		-15.34
733	-39.36						6.26
734	-39.29	-9.8			-3.52		5.84
735	-38.72	-10.43			1.45		8.41
736	-39.43	-10.38		48.67	3.9	-15.04	7.87
737	-39.7	-10.91		46.5	3.24	-15.6	8.52
738		-10.97		46.93		-16.71
739				48.04		-18.11
740	-40.06			49.5	2.69	-18.41
741	-39.88				3.11		10.93
742	-39.58	-11.28			3.51		11.3
743	-40.3	-10.35		49.79	3.77	-18.29	11.26
744	-39.86	-11.21		50.23	5.27	-18.53	10.47
745		-10.71		42.24		-18.59
746				41.8		-19.12
747	-40.21			40.11	4.59	-19.97	10.23
748	-39.51	-10.41			4.17		9.95
749	-33.82	-12.99			4.88		10.31
750	-36.08	-17.63		40.14	5.5	-19.96	8.91
751	-35.24	-16.55		40.49	6.1	-20.37	7.09
752		-18.07		44.56		-20.84
753				50.69		-25.81
754	-35.35			51.24	5.76	-26.82	7.37
755	-35.3	-20.58			5.71		12.26
756	-34.69	-20.25			5.66		12.44
757	-34.82	-19.44		50.48	6.27	-26.58	10.77
758	-35.39	-18.24		49.63	7.17	-27.47	10.79
759		-18.78		52.8		-26.8
760				52.68		-27.22
761	-35.3			52.47		-27.13	9.99
762	-34.08	-14.52			8.33		9.94
763	-34.5	-14.86			8.05		11.33
764	-34.54	-16.01		55.29	9.61	-27.83	9.28
765	-34.45	-15.79		52.81	9.13	-28.2	9.34
766		-16.26		53.11		-28.86
767				53.27		-27.59
768	-34.78			53.07	9.49	-28.5	10.8
769	-35.03	-17.07			8.93		11.86
770	-33.69	-16.16			9.12		14.01
771	-33.04	-15.82		51.5	9.39	-29.08	13.51
772	-28.82	-15.98		50.78	9.74	-28.94	13.81
773		-16.79		52.06		-29.99
774				52.13		-28.56
775	-29.49			52.18	11.39	-28.5	13.03
776	-30.37	-15.14			12.22		13.03
777	-29.85	-14.61			11.32		10.38
778	-28.27	-13.21		54.48	11.14	-27.89	9.42
779	-28.71	-14.59		55.68	10.58	-27.85
780		-14.75		54.35		-28.99
781				54.74		-28.79
782	-27.6			56.04	10.73	-27.53	8.6
783	-27.96	-14.72			10.13		5.82
784	-28.05	-13.78			9.73		8.86
785	-32.03	-14.38		54.17	8.77	-27.23	9.26
786	-31.88	-14.33		54.05	8.14	-26.36	11.25
787		-14.71		55.67		-26.57
788				56.61		-27.45
789	-31.82			56.65	7.65	-28.46	13.22
790	-31.54	-12.75			8.41		12.6
791	-31.5	-13.21			8.02		13.19		{"person":"tim_cook", "desc":"iPad Air","link":"http://www.forbes.com/sites/connieguglielmo/2013/10/22/apple-expected-to-announce-new-ipads-live-blog/"}
792	-32.08	-11.87			8.62		12.69
793	-31.84	-11.19		59.12	7.74	-28.87	14.3
794		-12.5		58.38		-29.74
795				60.04		-27.37
796	-31.73			60.95	7.97	-25.27	16.14
797	-32.74	-11.78			7.77		15.1
798	-27.14	-14.25			6.35		17.99
799		-12.41		69.63	4.87	-25.24	24.14
800	-27.44	-12.52		66.9	4.87	-24.64	25.12		{"person":"larry_page", "desc":"Acquires Waze","link":"http://mashable.com/2013/06/11/5-reasons-google-waze/#YDiEYlu.2akb"}
801		-13.02		67.12		-23.91
802				67.41		-24.27
803	-27.26			74.91	6.72	-23.86	24.8
804	-26.64	-12.22			7.78		22.85
805	-24.97	-12.52			8.07		23.9
806	-27.23	-13.09		75.43	6.37	-25.35	23.1
807	-26.56	-12.85		74.78	5.45	-26.77	23.09
808		-12.87		73.93		-27.62
809				70.68		-27.76
810	-27.87			66.51	3.75	-27.65	24.16
811	-28.28	-13.14			3.63		23.65
812	-27.4	-12.97			3.4		23.21
813	-28.35	-13.87		59.05	3.34	-27.95	24.98
814	-27.94	-12.79		61.37	3.45	-28.11	23.77
815		-13.6		63.11		-28.61
816				62.47		-29.05
817	-28.1			67.89	4.89	-28.94	23.55
818	-26.52	-13.85			4.85		22.86
819	-27.2	-13.31			5.36		23.19
820	-25.58	-13.85		67.55	4.37	-29.67	23.55
821	-27.08	-13.87		68.97	7.64	-30.45	22.1
822		-14.57		69.88		-29.88
823				70.33		-29.51
824	-27.18			70.8	6.76	-30.56	22.51
825	-27.01	-13.99			6.62		23.13
826		-12.91			7.34		22.37
827	-26.83	-11.46		73.65	6.11		21.83
828	-26.95			73.9	5.45	-30.31	21.66
829		-10.15		71.28		-30.82
830				74.9		-31.05
831	-27.22			72.54	6.86	-30.33	21.89
832	-27.85	-10.61			6.88		23.06
833		-7.98			7.3		20.93
834	-28.09	-8.22		69.7	7.15	-30.63	19.99
835	-26.13	-7.63		67.36	8	-29.33	20.95
836		-9.58		67.16		-29.24
837				68.41		-29.48
838	-25.93			68.23	9.56	-30.47
839	-26.92	-8.68			8.89		23.48
840	-29.03	-8.64			10.43		22.79
841	-28.45	-8.03		69.56	10.3	-30.01	23.26
842	-28.54	-8.03		69.39	10.51	-29.45	24.83
843		-9.1		78.54		-30.46
844				78.25		-29.68
845	-26.37			80.76	10.1	-29.92	25.59
846	-25.72	-9.24			10.54		24.71
847	-26.3	-9.52			13.83		25
848	-24.53	-11.23		85.65	12.54	-30.57	25.65
849	-23.54	-11.99		87.24	12.11	-30.66	25.6		{"person":"marissa_mayer", "desc":"Acquires Ad Network, BrightRoll","link":"http://www.wsj.com/articles/yahoo-to-buy-video-ad-platform-brightroll-1415744065"}
850		-12.26		86.06		-29.93
851				86.19		-30.43
852				85.28	12.11	-30.06	22.2
853	-23.79	-9.86			11.74		23.73
854	-24.25	-10.38			10.8		24.05
855	-25.02			86.12	10.1	-29.49	24.12
856	-25.67	-11.23		89.71	8.93	-30.74	25.96
857		-11.61		91.37		-30.92
858				92.52		-30.7
859	-24.57			95.26		-29.31	25.6
860	-23.78	-12.43			8.99		28.57
861	-22.85	-11.88			8.04		27.67
862	-23.59			97.91	7.61	-28.11	28.01
863	-23.89	-12.42		96.09	8.77	-27.44	29.29
864		-14.12		101.65		-27.44
865				101.04		-25.66
866	-24.44			105.65	8.03	-25.4	29.82
867	-24.31	-13.27			7.59		30.25
868	-24.8	-14.7			9.05		28.18
869	-24.37	-14.41		108.89	8.95	-23.78	28.83
870	-24.11	-15.31		105.04	9.41	-23.71	28.12
871		-16.26		101.55		-22.6
872				103.08		-19.94
873	-25.2			101.77	10.57	-19.14	28.91
874	-24.55	-14.57			10.45		28.82
875	-24.58	-14.31			10.64		28.45
876	-24.24	-13.26		103.09	9.83	-18.74	28.38
877	-23.82	-13.82		102.52	10.28	-18.79	26.25
878		-15.5		102.1		-18.44
879						-19.09
880				101.18	10.77	-18.83	28.26
881	-25.44				11.59		28.9
882	-25.15	-14.76			12.86		28.6
883	-23.81	-14.73		97.45	13.45	-17.72	27.52
884	-24.74	-13.53		98.51	13.22	-17.13	32.06
885		-13.23		96.21		-16.75
886				96.92		-17.52
887	-24.93			98.72	13.01	-18.53	32.01
888	-24.94	-11.57			11.63		31.84
889	-24.97	-18.92			11.65		32.4
890	-25.81	-18.92		95.01	11.24		33.1
891	-25.3	-20.48		97.44	11.61	-19.66	33.22
892		-19.99		95.7		-16.86
893				97.63		-18.05
894	-25.14			101.14	11.54	-18.95	32.51
895	-25.46	-17.68			10.88		31.03
896	-26	-17.22			11.06		23.47
897	-25.53	-16.18		101.56		-19.82	20.18
898	-24.64	-17.13		100.13	10.8	-20.13	19.91
899		-17.37		101.07		-20.73
900				99.76		-21.74
901	-25.7			98.93	12.06	-21.12	17.92
902	-25.21	-16.35			11.46		21.32
903	-26.28	-16.11			11.03		19.91
904	-26.91	-16.32		99.31	10.96	-21.09	20.14
905	-26.25	-15.78		95.56	10.62	-20.58	20.84
906		-15.92		97.69		-21.37
907						-21.41
908	-25.81			97.13	10.6	-21.64	19.38		{"person":"larry_page", "desc":"Hummingbird Search Algorithm","link":"http://www.theguardian.com/technology/2013/sep/27/google-biggest-algorithm-change-hummingbird"}
909	-24.04				10.26		18.54
910	-20.94	-16.17			9.78		18.34
911	-21.5	-16.82		95.85	8.81	-21.17	17.47
912	-19.54	-18.35		99.75	7.83	-21.18	18.26
913		-19.18		98.71		-20.7
914						-22.31
915	-19.39			97.75	9.14	-22.19	17.68
916	-17.18	-19.39			8.95		17.06
917	-16.52	-20.13			8.83		16.13
918	-17.16	-20.93		96.74	6.24	-22.54	15.9
919	-16.96	-19.86		99.63	5.72	-22.72	15.87
920		-19.87		94.67		-22.54
921				97.6		-21.69
922	-17			96.93	5.77	-22.73	15.25
923	-16.14	-19.06			6.29		17.69
924	-15.35	-19.93			5.62		20.05
925	-16.13	-19.87		94.91	6.14	-23.75
926	-14.83	-20		93.05	6.02	-23.77	20.07
927		-19.75		90.8		-23.17			{"person":"marissa_mayer", "desc":"Plans to Spin Off Alibaba Stake","link":"http://www.wsj.com/articles/yahoo-to-spin-off-alibaba-stake-1422393311"}
928				88.44		-21.71
929	-13.67			86.82	5.73	-21.55	17.63		{"person":"larry_page", "desc":"Shares top $1000 as Mobile Takes Off","link":"http://www.reuters.com/article/2013/10/18/us-google-results-stocks-idUSBRE99H0KW20131018"}
930	-15.02	-19.64			5.53		17.49
931	-15.77	-18.36			5.17		16.13
932	-12.86	-18.58			4.97	-21.81	16.81
933	-12.62	-18.29		90.64	4.96	-20.99	18.27
934		-18.92		92.33		-21.25
